,0,1,2,3
327,bc:2f:3d:cf:32:4b,Juneka,-93,09/23/2019 18:06:06
328,70:df:2f:b0:47:4f,RailWire Wi-Fi,-91,09/23/2019 18:06:06
329,64:d1:54:2d:d3:35,Haldiya Steels,-80,09/23/2019 18:06:08
330,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:08
331,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-84,09/23/2019 18:06:08
332,10:62:eb:28:db:f9,SBSTC BUS STAND,-90,09/23/2019 18:06:08
333,64:db:43:33:57:a4,Lenovo VIBE K5,-91,09/23/2019 18:06:08
334,50:8f:4c:99:3d:4d,ashis,-91,09/23/2019 18:06:08
335,70:df:2f:b0:47:40,RailWire Wi-Fi,-73,09/23/2019 18:06:08
336,bc:2f:3d:cf:32:4b,Juneka,-93,09/23/2019 18:06:08
337,70:df:2f:b0:47:4f,RailWire Wi-Fi,-91,09/23/2019 18:06:08
338,64:d1:54:2d:d3:35,Haldiya Steels,-80,09/23/2019 18:06:09
339,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:09
340,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-84,09/23/2019 18:06:09
341,10:62:eb:28:db:f9,SBSTC BUS STAND,-85,09/23/2019 18:06:09
342,64:db:43:33:57:a4,Lenovo VIBE K5,-90,09/23/2019 18:06:09
343,50:8f:4c:99:3d:4d,ashis,-91,09/23/2019 18:06:09
344,70:df:2f:b0:47:40,RailWire Wi-Fi,-69,09/23/2019 18:06:09
345,bc:2f:3d:cf:32:4b,Juneka,-93,09/23/2019 18:06:09
346,70:df:2f:b0:47:4f,RailWire Wi-Fi,-91,09/23/2019 18:06:09
347,64:d1:54:2d:d3:35,Haldiya Steels,-80,09/23/2019 18:06:10
348,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:10
349,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-84,09/23/2019 18:06:10
350,10:62:eb:28:db:f9,SBSTC BUS STAND,-85,09/23/2019 18:06:10
351,64:db:43:33:57:a4,Lenovo VIBE K5,-90,09/23/2019 18:06:10
352,50:8f:4c:99:3d:4d,ashis,-91,09/23/2019 18:06:10
353,70:df:2f:b0:47:40,RailWire Wi-Fi,-69,09/23/2019 18:06:10
354,bc:2f:3d:cf:32:4b,Juneka,-93,09/23/2019 18:06:10
355,70:df:2f:b0:47:4f,RailWire Wi-Fi,-91,09/23/2019 18:06:10
356,64:d1:54:2d:d3:35,Haldiya Steels,-81,09/23/2019 18:06:12
357,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:12
358,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-78,09/23/2019 18:06:12
359,10:62:eb:28:db:f9,SBSTC BUS STAND,-89,09/23/2019 18:06:12
360,64:db:43:33:57:a4,Lenovo VIBE K5,-86,09/23/2019 18:06:12
361,50:8f:4c:99:3d:4d,ashis,-91,09/23/2019 18:06:12
362,70:df:2f:b0:47:40,RailWire Wi-Fi,-72,09/23/2019 18:06:12
363,bc:2f:3d:cf:32:4b,Juneka,-94,09/23/2019 18:06:12
364,70:df:2f:b0:47:4f,RailWire Wi-Fi,-91,09/23/2019 18:06:12
365,64:d1:54:6a:3c:26,RAILWIRE EAST,-83,09/23/2019 18:06:12
366,64:d1:54:2d:d3:35,Haldiya Steels,-80,09/23/2019 18:06:13
367,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:13
368,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-84,09/23/2019 18:06:13
369,10:62:eb:28:db:f9,SBSTC BUS STAND,-88,09/23/2019 18:06:13
370,64:db:43:33:57:a4,Lenovo VIBE K5,-88,09/23/2019 18:06:13
371,50:8f:4c:99:3d:4d,ashis,-91,09/23/2019 18:06:13
372,70:df:2f:b0:47:40,RailWire Wi-Fi,-73,09/23/2019 18:06:13
373,bc:2f:3d:cf:32:4b,Juneka,-94,09/23/2019 18:06:13
374,70:df:2f:b0:47:4f,RailWire Wi-Fi,-91,09/23/2019 18:06:13
375,64:d1:54:6a:3c:26,RAILWIRE EAST,-79,09/23/2019 18:06:13
376,64:d1:54:2d:d3:35,Haldiya Steels,-80,09/23/2019 18:06:15
377,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:15
378,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-81,09/23/2019 18:06:15
379,10:62:eb:28:db:f9,SBSTC BUS STAND,-88,09/23/2019 18:06:15
380,64:db:43:33:57:a4,Lenovo VIBE K5,-88,09/23/2019 18:06:15
381,50:8f:4c:99:3d:4d,ashis,-90,09/23/2019 18:06:15
382,70:df:2f:b0:47:40,RailWire Wi-Fi,-73,09/23/2019 18:06:15
383,bc:2f:3d:cf:32:4b,Juneka,-94,09/23/2019 18:06:15
384,70:df:2f:b0:47:4f,RailWire Wi-Fi,-91,09/23/2019 18:06:15
385,64:d1:54:6a:3c:26,RAILWIRE EAST,-79,09/23/2019 18:06:15
386,58:d5:6e:6d:98:10,N Pal lottery,-69,09/23/2019 18:06:15
387,64:d1:54:2d:d3:35,Haldiya Steels,-80,09/23/2019 18:06:15
388,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:15
389,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-81,09/23/2019 18:06:15
390,10:62:eb:28:db:f9,SBSTC BUS STAND,-88,09/23/2019 18:06:15
391,64:db:43:33:57:a4,Lenovo VIBE K5,-88,09/23/2019 18:06:15
392,50:8f:4c:99:3d:4d,ashis,-90,09/23/2019 18:06:15
393,70:df:2f:b0:47:40,RailWire Wi-Fi,-73,09/23/2019 18:06:15
394,bc:2f:3d:cf:32:4b,Juneka,-94,09/23/2019 18:06:15
395,70:df:2f:b0:47:4f,RailWire Wi-Fi,-91,09/23/2019 18:06:15
396,64:d1:54:6a:3c:26,RAILWIRE EAST,-79,09/23/2019 18:06:15
397,58:d5:6e:6d:98:10,N Pal lottery,-69,09/23/2019 18:06:15
398,64:d1:54:2d:d3:35,Haldiya Steels,-80,09/23/2019 18:06:17
399,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:17
400,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-81,09/23/2019 18:06:17
401,10:62:eb:28:db:f9,SBSTC BUS STAND,-90,09/23/2019 18:06:17
402,64:db:43:33:57:a4,Lenovo VIBE K5,-89,09/23/2019 18:06:17
403,50:8f:4c:99:3d:4d,ashis,-86,09/23/2019 18:06:17
404,70:df:2f:b0:47:40,RailWire Wi-Fi,-73,09/23/2019 18:06:17
405,bc:2f:3d:cf:32:4b,Juneka,-94,09/23/2019 18:06:17
406,70:df:2f:b0:47:4f,RailWire Wi-Fi,-91,09/23/2019 18:06:17
407,64:d1:54:6a:3c:26,RAILWIRE EAST,-79,09/23/2019 18:06:17
408,58:d5:6e:6d:98:10,N Pal lottery,-73,09/23/2019 18:06:17
409,64:d1:54:2d:d3:35,Haldiya Steels,-76,09/23/2019 18:06:18
410,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:18
411,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-84,09/23/2019 18:06:18
412,10:62:eb:28:db:f9,SBSTC BUS STAND,-90,09/23/2019 18:06:18
413,64:db:43:33:57:a4,Lenovo VIBE K5,-90,09/23/2019 18:06:18
414,50:8f:4c:99:3d:4d,ashis,-90,09/23/2019 18:06:18
415,70:df:2f:b0:47:40,RailWire Wi-Fi,-73,09/23/2019 18:06:18
416,bc:2f:3d:cf:32:4b,Juneka,-94,09/23/2019 18:06:18
417,64:d1:54:6a:3c:26,RAILWIRE EAST,-79,09/23/2019 18:06:18
418,58:d5:6e:6d:98:10,N Pal lottery,-72,09/23/2019 18:06:18
419,64:d1:54:2d:d3:35,Haldiya Steels,-76,09/23/2019 18:06:20
420,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:20
421,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-83,09/23/2019 18:06:20
422,10:62:eb:28:db:f9,SBSTC BUS STAND,-88,09/23/2019 18:06:20
423,64:db:43:33:57:a4,Lenovo VIBE K5,-90,09/23/2019 18:06:20
424,50:8f:4c:99:3d:4d,ashis,-83,09/23/2019 18:06:20
425,70:df:2f:b0:47:40,RailWire Wi-Fi,-73,09/23/2019 18:06:20
426,bc:2f:3d:cf:32:4b,Juneka,-94,09/23/2019 18:06:20
427,64:d1:54:6a:3c:26,RAILWIRE EAST,-79,09/23/2019 18:06:20
428,58:d5:6e:6d:98:10,N Pal lottery,-72,09/23/2019 18:06:20
429,64:d1:54:2d:d3:35,Haldiya Steels,-76,09/23/2019 18:06:21
430,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:21
431,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-83,09/23/2019 18:06:21
432,10:62:eb:28:db:f9,SBSTC BUS STAND,-88,09/23/2019 18:06:21
433,64:db:43:33:57:a4,Lenovo VIBE K5,-90,09/23/2019 18:06:21
434,50:8f:4c:99:3d:4d,ashis,-83,09/23/2019 18:06:21
435,70:df:2f:b0:47:40,RailWire Wi-Fi,-73,09/23/2019 18:06:21
436,bc:2f:3d:cf:32:4b,Juneka,-94,09/23/2019 18:06:21
437,64:d1:54:6a:3c:26,RAILWIRE EAST,-79,09/23/2019 18:06:21
438,58:d5:6e:6d:98:10,N Pal lottery,-72,09/23/2019 18:06:21
439,64:d1:54:2d:d3:35,Haldiya Steels,-74,09/23/2019 18:06:22
440,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:22
441,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-81,09/23/2019 18:06:22
442,10:62:eb:28:db:f9,SBSTC BUS STAND,-89,09/23/2019 18:06:22
443,64:db:43:33:57:a4,Lenovo VIBE K5,-88,09/23/2019 18:06:22
444,50:8f:4c:99:3d:4d,ashis,-88,09/23/2019 18:06:22
445,70:df:2f:b0:47:40,RailWire Wi-Fi,-76,09/23/2019 18:06:22
446,bc:2f:3d:cf:32:4b,Juneka,-94,09/23/2019 18:06:22
447,64:d1:54:6a:3c:26,RAILWIRE EAST,-79,09/23/2019 18:06:22
448,58:d5:6e:6d:98:10,N Pal lottery,-71,09/23/2019 18:06:22
449,f0:9f:c2:5e:cf:0f,BIDHANNAGAR,-93,09/23/2019 18:06:22
450,64:d1:54:2d:d3:35,Haldiya Steels,-75,09/23/2019 18:06:24
451,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:24
452,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-81,09/23/2019 18:06:24
453,10:62:eb:28:db:f9,SBSTC BUS STAND,-89,09/23/2019 18:06:24
454,64:db:43:33:57:a4,Lenovo VIBE K5,-89,09/23/2019 18:06:24
455,50:8f:4c:99:3d:4d,ashis,-88,09/23/2019 18:06:24
456,70:df:2f:b0:47:40,RailWire Wi-Fi,-78,09/23/2019 18:06:24
457,58:d5:6e:6d:98:10,N Pal lottery,-74,09/23/2019 18:06:24
458,f0:9f:c2:5e:cf:0f,BIDHANNAGAR,-93,09/23/2019 18:06:24
459,64:d1:54:2d:d3:35,Haldiya Steels,-79,09/23/2019 18:06:25
460,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:25
461,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-81,09/23/2019 18:06:25
462,10:62:eb:28:db:f9,SBSTC BUS STAND,-89,09/23/2019 18:06:25
463,64:db:43:33:57:a4,Lenovo VIBE K5,-89,09/23/2019 18:06:25
464,50:8f:4c:99:3d:4d,ashis,-88,09/23/2019 18:06:25
465,70:df:2f:b0:47:40,RailWire Wi-Fi,-77,09/23/2019 18:06:25
466,58:d5:6e:6d:98:10,N Pal lottery,-69,09/23/2019 18:06:25
467,f0:9f:c2:5e:cf:0f,BIDHANNAGAR,-93,09/23/2019 18:06:25
468,70:4f:57:6e:b7:3d,TP-Link_B73D,-87,09/23/2019 18:06:25
469,64:d1:54:2d:d3:35,Haldiya Steels,-79,09/23/2019 18:06:26
470,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:26
471,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-81,09/23/2019 18:06:26
472,10:62:eb:28:db:f9,SBSTC BUS STAND,-89,09/23/2019 18:06:26
473,64:db:43:33:57:a4,Lenovo VIBE K5,-89,09/23/2019 18:06:26
474,50:8f:4c:99:3d:4d,ashis,-88,09/23/2019 18:06:26
475,70:df:2f:b0:47:40,RailWire Wi-Fi,-77,09/23/2019 18:06:26
476,58:d5:6e:6d:98:10,N Pal lottery,-69,09/23/2019 18:06:26
477,f0:9f:c2:5e:cf:0f,BIDHANNAGAR,-93,09/23/2019 18:06:26
478,70:4f:57:6e:b7:3d,TP-Link_B73D,-87,09/23/2019 18:06:26
479,64:d1:54:2d:d3:35,Haldiya Steels,-79,09/23/2019 18:06:27
480,90:f0:52:76:03:6f,meizu C9,-93,09/23/2019 18:06:27
481,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-81,09/23/2019 18:06:27
482,10:62:eb:28:db:f9,SBSTC BUS STAND,-87,09/23/2019 18:06:27
483,64:db:43:33:57:a4,Lenovo VIBE K5,-88,09/23/2019 18:06:27
484,50:8f:4c:99:3d:4d,ashis,-91,09/23/2019 18:06:27
485,70:df:2f:b0:47:40,RailWire Wi-Fi,-76,09/23/2019 18:06:27
486,58:d5:6e:6d:98:10,N Pal lottery,-74,09/23/2019 18:06:27
487,f0:9f:c2:5e:cf:0f,BIDHANNAGAR,-93,09/23/2019 18:06:27
488,70:4f:57:6e:b7:3d,TP-Link_B73D,-87,09/23/2019 18:06:27
489,bc:2f:3d:cf:32:4b,Juneka,-92,09/23/2019 18:06:27
490,64:d1:54:2d:d3:35,Haldiya Steels,-82,09/23/2019 18:06:29
491,64:d1:54:97:e7:ef,RAILWIRE 2 DGR West,-81,09/23/2019 18:06:29
492,10:62:eb:28:db:f9,SBSTC BUS STAND,-85,09/23/2019 18:06:29
493,64:db:43:33:57:a4,Lenovo VIBE K5,-86,09/23/2019 18:06:29
494,50:8f:4c:99:3d:4d,ashis,-87,09/23/2019 18:06:29
495,70:df:2f:b0:47:40,RailWire Wi-Fi,-75,09/23/2019 18:06:29
496,58:d5:6e:6d:98:10,N Pal lottery,-74,09/23/2019 18:06:29
497,f0:9f:c2:5e:cf:0f,BIDHANNAGAR,-93,09/23/2019 18:06:29
498,70:4f:57:6e:b7:3d,TP-Link_B73D,-87,09/23/2019 18:06:29
499,bc:2f:3d:cf:32:4b,Juneka,-90,09/23/2019 18:06:29
500,64:d1:54:6a:3c:26,RAILWIRE EAST,-79,09/23/2019 18:06:29
501,ee:df:3a:16:cb:74,vivo Y15S,-78,09/23/2019 18:09:35
502,70:4f:57:6e:b7:3d,TP-Link_B73D,-91,09/23/2019 18:09:35
503,10:62:eb:29:5c:29,Graphics,-84,09/23/2019 18:09:35
504,10:62:eb:28:56:35,JAI GURU LOTTERY,-80,09/23/2019 18:09:35
505,10:be:f5:fc:c2:ff,Durgapur,-82,09/23/2019 18:09:35
506,d4:6e:0e:d6:fe:3e,MOBILE MOHAL CONNECTING US,-87,09/23/2019 18:09:35
507,a0:ab:1b:c2:99:24,keshri Pustakalaya,-92,09/23/2019 18:09:35
508,dc:1a:c5:ad:50:ed,vivo 1603,-93,09/23/2019 18:09:35
509,ee:df:3a:16:cb:74,vivo Y15S,-76,09/23/2019 18:09:36
510,10:62:eb:29:5c:29,Graphics,-86,09/23/2019 18:09:36
511,10:62:eb:28:56:35,JAI GURU LOTTERY,-80,09/23/2019 18:09:36
512,10:be:f5:fc:c2:ff,Durgapur,-79,09/23/2019 18:09:36
513,d4:6e:0e:d6:fe:3e,MOBILE MOHAL CONNECTING US,-91,09/23/2019 18:09:36
514,a0:ab:1b:c2:99:24,keshri Pustakalaya,-88,09/23/2019 18:09:36
515,dc:1a:c5:ad:50:ed,vivo 1603,-93,09/23/2019 18:09:36
516,ee:df:3a:16:cb:74,vivo Y15S,-78,09/23/2019 18:09:38
517,10:62:eb:29:5c:29,Graphics,-78,09/23/2019 18:09:38
518,10:62:eb:28:56:35,JAI GURU LOTTERY,-84,09/23/2019 18:09:38
519,10:be:f5:fc:c2:ff,Durgapur,-85,09/23/2019 18:09:38
520,d4:6e:0e:d6:fe:3e,MOBILE MOHAL CONNECTING US,-91,09/23/2019 18:09:38
521,a0:ab:1b:c2:99:24,keshri Pustakalaya,-87,09/23/2019 18:09:38
522,dc:1a:c5:ad:50:ed,vivo 1603,-93,09/23/2019 18:09:38
523,ee:df:3a:16:cb:74,vivo Y15S,-78,09/23/2019 18:09:39
524,10:62:eb:29:5c:29,Graphics,-78,09/23/2019 18:09:39
525,10:62:eb:28:56:35,JAI GURU LOTTERY,-84,09/23/2019 18:09:39
526,10:be:f5:fc:c2:ff,Durgapur,-85,09/23/2019 18:09:39
527,d4:6e:0e:d6:fe:3e,MOBILE MOHAL CONNECTING US,-91,09/23/2019 18:09:39
528,a0:ab:1b:c2:99:24,keshri Pustakalaya,-87,09/23/2019 18:09:39
529,dc:1a:c5:ad:50:ed,vivo 1603,-93,09/23/2019 18:09:39
530,ee:df:3a:16:cb:74,vivo Y15S,-70,09/23/2019 18:09:40
531,10:62:eb:29:5c:29,Graphics,-81,09/23/2019 18:09:40
532,10:62:eb:28:56:35,JAI GURU LOTTERY,-88,09/23/2019 18:09:40
533,10:be:f5:fc:c2:ff,Durgapur,-85,09/23/2019 18:09:40
534,d4:6e:0e:d6:fe:3e,MOBILE MOHAL CONNECTING US,-91,09/23/2019 18:09:40
535,a0:ab:1b:c2:99:24,keshri Pustakalaya,-92,09/23/2019 18:09:40
536,dc:1a:c5:ad:50:ed,vivo 1603,-93,09/23/2019 18:09:40
537,ee:df:3a:16:cb:74,vivo Y15S,-63,09/23/2019 18:09:42
538,10:62:eb:29:5c:29,Graphics,-86,09/23/2019 18:09:42
539,10:62:eb:28:56:35,JAI GURU LOTTERY,-77,09/23/2019 18:09:42
540,10:be:f5:fc:c2:ff,Durgapur,-90,09/23/2019 18:09:42
541,d4:6e:0e:d6:fe:3e,MOBILE MOHAL CONNECTING US,-91,09/23/2019 18:09:42
542,a0:ab:1b:c2:99:24,keshri Pustakalaya,-91,09/23/2019 18:09:42
543,dc:1a:c5:ad:50:ed,vivo 1603,-93,09/23/2019 18:09:42
544,ee:df:3a:16:cb:74,vivo Y15S,-66,09/23/2019 18:09:43
545,10:62:eb:29:5c:29,Graphics,-71,09/23/2019 18:09:43
546,10:62:eb:28:56:35,JAI GURU LOTTERY,-78,09/23/2019 18:09:43
547,10:be:f5:fc:c2:ff,Durgapur,-82,09/23/2019 18:09:43
548,d4:6e:0e:d6:fe:3e,MOBILE MOHAL CONNECTING US,-91,09/23/2019 18:09:43
549,a0:ab:1b:c2:99:24,keshri Pustakalaya,-87,09/23/2019 18:09:43
550,dc:1a:c5:ad:50:ed,vivo 1603,-93,09/23/2019 18:09:43
551,ee:df:3a:16:cb:74,vivo Y15S,-53,09/23/2019 18:09:45
552,10:62:eb:29:5c:29,Graphics,-68,09/23/2019 18:09:45
553,10:62:eb:28:56:35,JAI GURU LOTTERY,-77,09/23/2019 18:09:45
554,10:be:f5:fc:c2:ff,Durgapur,-74,09/23/2019 18:09:45
555,d4:6e:0e:d6:fe:3e,MOBILE MOHAL CONNECTING US,-91,09/23/2019 18:09:45
556,a0:ab:1b:c2:99:24,keshri Pustakalaya,-84,09/23/2019 18:09:45
557,dc:1a:c5:ad:50:ed,vivo 1603,-89,09/23/2019 18:09:45
558,ee:df:3a:16:cb:74,vivo Y15S,-66,09/23/2019 18:09:53
559,10:62:eb:29:5c:29,Graphics,-69,09/23/2019 18:09:53
560,10:62:eb:28:56:35,JAI GURU LOTTERY,-75,09/23/2019 18:09:53
561,10:be:f5:fc:c2:ff,Durgapur,-78,09/23/2019 18:09:53
562,d4:6e:0e:d6:fe:3e,MOBILE MOHAL CONNECTING US,-89,09/23/2019 18:09:53
563,a0:ab:1b:c2:99:24,keshri Pustakalaya,-84,09/23/2019 18:09:53
564,dc:1a:c5:ad:50:ed,vivo 1603,-89,09/23/2019 18:09:53
565,ee:df:3a:16:cb:74,vivo Y15S,-70,09/23/2019 18:09:54
566,10:62:eb:29:5c:29,Graphics,-75,09/23/2019 18:09:54
567,10:62:eb:28:56:35,JAI GURU LOTTERY,-75,09/23/2019 18:09:54
568,10:be:f5:fc:c2:ff,Durgapur,-78,09/23/2019 18:09:54
569,d4:6e:0e:d6:fe:3e,MOBILE MOHAL CONNECTING US,-89,09/23/2019 18:09:54
570,a0:ab:1b:c2:99:24,keshri Pustakalaya,-84,09/23/2019 18:09:54
571,dc:1a:c5:ad:50:ed,vivo 1603,-89,09/23/2019 18:09:54
572,ee:df:3a:16:cb:74,vivo Y15S,-65,09/23/2019 18:09:55
573,10:62:eb:29:5c:29,Graphics,-75,09/23/2019 18:09:55
574,ee:df:3a:16:cb:74,vivo Y15S,-65,09/23/2019 18:09:56
575,10:62:eb:29:5c:29,Graphics,-75,09/23/2019 18:09:56
576,ee:df:3a:16:cb:74,vivo Y15S,-80,09/23/2019 18:09:58
577,10:62:eb:29:5c:29,Graphics,-77,09/23/2019 18:09:58
578,10:62:eb:28:56:35,JAI GURU LOTTERY,-89,09/23/2019 18:09:58
579,a0:ab:1b:c2:99:24,keshri Pustakalaya,-92,09/23/2019 18:09:58
580,ee:df:3a:16:cb:74,vivo Y15S,-76,09/23/2019 18:09:59
581,10:62:eb:29:5c:29,Graphics,-85,09/23/2019 18:09:59
582,10:62:eb:28:56:35,JAI GURU LOTTERY,-88,09/23/2019 18:09:59
583,a0:ab:1b:c2:99:24,keshri Pustakalaya,-92,09/23/2019 18:09:59
584,ee:df:3a:16:cb:74,vivo Y15S,-70,09/23/2019 18:10:01
585,10:62:eb:29:5c:29,Graphics,-71,09/23/2019 18:10:01
586,10:62:eb:28:56:35,JAI GURU LOTTERY,-88,09/23/2019 18:10:01
587,a0:ab:1b:c2:99:24,keshri Pustakalaya,-92,09/23/2019 18:10:01
588,ee:df:3a:16:cb:74,vivo Y15S,-70,09/23/2019 18:10:02
589,10:62:eb:29:5c:29,Graphics,-71,09/23/2019 18:10:02
590,10:62:eb:28:56:35,JAI GURU LOTTERY,-88,09/23/2019 18:10:02
591,a0:ab:1b:c2:99:24,keshri Pustakalaya,-92,09/23/2019 18:10:02
592,ee:df:3a:16:cb:74,vivo Y15S,-61,09/23/2019 18:10:03
593,10:62:eb:29:5c:29,Graphics,-80,09/23/2019 18:10:03
594,10:62:eb:28:56:35,JAI GURU LOTTERY,-89,09/23/2019 18:10:03
595,a0:ab:1b:c2:99:24,keshri Pustakalaya,-92,09/23/2019 18:10:03
596,10:be:f5:fc:c2:ff,Durgapur,-83,09/23/2019 18:10:03
597,ee:df:3a:16:cb:74,vivo Y15S,-66,09/23/2019 18:10:04
598,10:62:eb:29:5c:29,Graphics,-85,09/23/2019 18:10:04
599,10:62:eb:28:56:35,JAI GURU LOTTERY,-89,09/23/2019 18:10:04
600,a0:ab:1b:c2:99:24,keshri Pustakalaya,-92,09/23/2019 18:10:04
601,10:be:f5:fc:c2:ff,Durgapur,-83,09/23/2019 18:10:04
602,ee:df:3a:16:cb:74,vivo Y15S,-62,09/23/2019 18:10:06
603,10:62:eb:29:5c:29,Graphics,-77,09/23/2019 18:10:06
604,10:62:eb:28:56:35,JAI GURU LOTTERY,-91,09/23/2019 18:10:06
605,a0:ab:1b:c2:99:24,keshri Pustakalaya,-92,09/23/2019 18:10:06
606,10:be:f5:fc:c2:ff,Durgapur,-87,09/23/2019 18:10:06
607,ee:df:3a:16:cb:74,vivo Y15S,-62,09/23/2019 18:10:07
608,10:62:eb:29:5c:29,Graphics,-77,09/23/2019 18:10:07
609,10:62:eb:28:56:35,JAI GURU LOTTERY,-91,09/23/2019 18:10:07
610,a0:ab:1b:c2:99:24,keshri Pustakalaya,-92,09/23/2019 18:10:07
611,10:be:f5:fc:c2:ff,Durgapur,-87,09/23/2019 18:10:07
612,ee:df:3a:16:cb:74,vivo Y15S,-87,09/23/2019 18:10:08
613,10:62:eb:29:5c:29,Graphics,-79,09/23/2019 18:10:08
614,10:62:eb:28:56:35,JAI GURU LOTTERY,-90,09/23/2019 18:10:08
615,a0:ab:1b:c2:99:24,keshri Pustakalaya,-92,09/23/2019 18:10:08
616,10:be:f5:fc:c2:ff,Durgapur,-87,09/23/2019 18:10:08
617,ee:df:3a:16:cb:74,vivo Y15S,-83,09/23/2019 18:10:10
618,10:62:eb:29:5c:29,Graphics,-79,09/23/2019 18:10:10
619,10:62:eb:28:56:35,JAI GURU LOTTERY,-90,09/23/2019 18:10:10
620,10:be:f5:fc:c2:ff,Durgapur,-87,09/23/2019 18:10:10
621,ee:df:3a:16:cb:74,vivo Y15S,-86,09/23/2019 18:10:11
622,10:62:eb:29:5c:29,Graphics,-89,09/23/2019 18:10:11
623,10:62:eb:28:56:35,JAI GURU LOTTERY,-90,09/23/2019 18:10:11
624,10:be:f5:fc:c2:ff,Durgapur,-87,09/23/2019 18:10:11
625,ee:df:3a:16:cb:74,vivo Y15S,-86,09/23/2019 18:10:12
626,10:62:eb:29:5c:29,Graphics,-89,09/23/2019 18:10:12
627,10:62:eb:28:56:35,JAI GURU LOTTERY,-90,09/23/2019 18:10:12
628,10:be:f5:fc:c2:ff,Durgapur,-87,09/23/2019 18:10:12
629,ee:df:3a:16:cb:74,vivo Y15S,-90,09/23/2019 18:10:13
630,10:62:eb:29:5c:29,Graphics,-89,09/23/2019 18:10:13
631,10:62:eb:28:56:35,JAI GURU LOTTERY,-90,09/23/2019 18:10:13
632,10:be:f5:fc:c2:ff,Durgapur,-85,09/23/2019 18:10:13
633,ee:df:3a:16:cb:74,vivo Y15S,-86,09/23/2019 18:10:15
634,10:62:eb:29:5c:29,Graphics,-89,09/23/2019 18:10:15
635,10:62:eb:28:56:35,JAI GURU LOTTERY,-90,09/23/2019 18:10:15
636,10:be:f5:fc:c2:ff,Durgapur,-85,09/23/2019 18:10:15
637,ee:df:3a:16:cb:74,vivo Y15S,-88,09/23/2019 18:10:16
638,10:62:eb:29:5c:29,Graphics,-89,09/23/2019 18:10:16
639,10:62:eb:28:56:35,JAI GURU LOTTERY,-90,09/23/2019 18:10:16
640,10:be:f5:fc:c2:ff,Durgapur,-85,09/23/2019 18:10:16
641,c8:d7:79:c7:64:96,JioFi2_C76496,-89,09/23/2019 18:10:16
642,ee:df:3a:16:cb:74,vivo Y15S,-88,09/23/2019 18:10:17
643,10:62:eb:29:5c:29,Graphics,-89,09/23/2019 18:10:17
644,10:62:eb:28:56:35,JAI GURU LOTTERY,-90,09/23/2019 18:10:17
645,10:be:f5:fc:c2:ff,Durgapur,-85,09/23/2019 18:10:17
646,c8:d7:79:c7:64:96,JioFi2_C76496,-89,09/23/2019 18:10:17
647,ee:df:3a:16:cb:74,vivo Y15S,-93,09/23/2019 18:10:18
648,10:62:eb:29:5c:29,Graphics,-89,09/23/2019 18:10:18
649,10:62:eb:28:56:35,JAI GURU LOTTERY,-90,09/23/2019 18:10:18
650,10:be:f5:fc:c2:ff,Durgapur,-85,09/23/2019 18:10:18
651,c8:d7:79:c7:64:96,JioFi2_C76496,-89,09/23/2019 18:10:18
652,24:79:f3:92:3b:2f,OPPO A5,-94,09/23/2019 18:10:18
653,ee:df:3a:16:cb:74,vivo Y15S,-93,09/23/2019 18:10:20
654,10:62:eb:29:5c:29,Graphics,-89,09/23/2019 18:10:20
655,10:be:f5:fc:c2:ff,Durgapur,-85,09/23/2019 18:10:20
656,c8:d7:79:c7:64:96,JioFi2_C76496,-88,09/23/2019 18:10:20
